date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:48	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263b56d89-12d68%22	https://htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:48	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263b56d89-17ee8%22	https://htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:49	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263b56d84-2876e%22	https://htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont.eot?	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:49	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2263b56d87-286ac%22	https://htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:50	4864/4864	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263b56d7f-1300%22	https://htmldemo.net/zakas/zakas/assets/fonts/flaticon.eot	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/flaticon.eot	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:50	4864/4864	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263b56d7f-1300%22	https://htmldemo.net/zakas/zakas/assets/fonts/flaticon.eot?	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/flaticond41d.eot	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:50	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263b56d86-6c7db%22	https://htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:51	5100/5100	---M--	200	added ('OK')	application/octet-stream	etag:%2263b56d82-13ec%22	https://htmldemo.net/zakas/zakas/assets/fonts/flaticon.ttf	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/flaticon.ttf	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:51	23202/23202	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263b56d81-5aa2%22	https://htmldemo.net/zakas/zakas/assets/fonts/flaticon.svg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/flaticon.svg	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:52	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263b56d93-1339c%22	https://htmldemo.net/zakas/zakas/assets/fonts/themify.eot	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/themify.eot	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:52	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263b56d93-1339c%22	https://htmldemo.net/zakas/zakas/assets/fonts/themify.eot?	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/themifyd41d.eot	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:52	56108/56108	---M--	200	added ('OK')	font/woff	etag:%2263b56d98-db2c%22	https://htmldemo.net/zakas/zakas/assets/fonts/themify.woff	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/themify.woff	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:52	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%2263b56d9b-132f8%22	https://htmldemo.net/zakas/zakas/assets/fonts/themify.ttf	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/themify.ttf	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:53	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263b56d96-3931d%22	https://htmldemo.net/zakas/zakas/assets/fonts/themify.svg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/themify.svg	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:53	3880/3880	---M--	200	added ('OK')	application/octet-stream	etag:%2263b56d90-f28%22	https://htmldemo.net/zakas/zakas/assets/fonts/lg.ttf?22t19m	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/lg8306.ttf	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:54	3956/3956	---M--	200	added ('OK')	font/woff	etag:%2263b56d92-f74%22	https://htmldemo.net/zakas/zakas/assets/fonts/lg.woff?22t19m	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/lg8306.woff	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:54	8855/8855	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263b56d8e-2297%22	https://htmldemo.net/zakas/zakas/assets/fonts/lg.svg?22t19m	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/fonts/lg8306.svg	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:54	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20May%202024%2013:54:57%20GMT	https://htmldemo.net/zakas/zakas/assets/img/vimeo-play.png	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/vimeo-play.png	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:55	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20May%202024%2013:54:57%20GMT	https://htmldemo.net/zakas/zakas/assets/img/video-play.png	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/video-play.png	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:55	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20May%202024%2013:54:58%20GMT	https://htmldemo.net/zakas/zakas/assets/img/youtube-play.png	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/youtube-play.png	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:56	4178/4178	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20May%202024%2013:54:58%20GMT	https://htmldemo.net/zakas/zakas/assets/img/loading.gif	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/loading.gif	(from https://htmldemo.net/zakas/zakas/assets/css/vendor.css)
14:54:56	218/218	---MC-	200	added ('OK')	image/png	date:Tue,%2014%20May%202024%2013:54:59%20GMT	https://htmldemo.net/zakas/zakas/assets/img/icons/cross.png	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/icons/cross.png	(from https://htmldemo.net/zakas/zakas/assets/css/main.css)
14:54:57	136387/136387	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:54:59%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-4.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-4.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:57	52796/52796	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:00%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-5.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-5.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:58	49364/49364	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:00%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-6.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-6.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:58	127266/127266	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:01%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-7.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-7.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:58	44440/44440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:01%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-3.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-3.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:59	48502/48502	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:01%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-4.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-4.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:59	97380/97380	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:02%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-5.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-5.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:54:59	15509/15509	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:02%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-9.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-9.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:00	5255/5255	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:02%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-10.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-10.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:00	6656/6656	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:03%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-11.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-11.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:01	4874/4874	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:03%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-12.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-12.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:01	43976/43976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:04%20GMT	https://htmldemo.net/zakas/zakas/assets/img/blog/blog-1.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/blog/blog-1.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:02	41563/41563	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:04%20GMT	https://htmldemo.net/zakas/zakas/assets/img/blog/blog-2.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/blog/blog-2.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:02	30347/30347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:04%20GMT	https://htmldemo.net/zakas/zakas/assets/img/blog/blog-3.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/blog/blog-3.jpg	(from https://htmldemo.net/zakas/zakas/index-02.html)
14:55:03	51647/51647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:05%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-8.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-8.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:03	123590/123590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:06%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-9.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-9.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:04	12029/12029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:06%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-13.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-13.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:04	7218/7218	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:07%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-14.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-14.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:05	5661/5661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:07%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-15.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-15.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:05	3777/3777	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:08%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-16.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-16.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:06	7358/7358	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:08%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-17.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-17.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:06	6021/6021	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:09%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-18.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-18.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:07	5565/5565	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:09%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-19.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-19.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:07	7214/7214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:10%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-20.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-20.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:07	11743/11743	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:10%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-21.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-21.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:08	14844/14844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:10%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-22.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-22.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:08	12615/12615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:11%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-23.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-23.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:09	5213/5213	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:11%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-24.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-24.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:10	45858/45858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:12%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-6.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-6.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:10	55803/55803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:13%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-7.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-7.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:10	32647/32647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:13%20GMT	https://htmldemo.net/zakas/zakas/assets/img/instagram/1.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/instagram/1.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:11	20533/20533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:13%20GMT	https://htmldemo.net/zakas/zakas/assets/img/instagram/2.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/instagram/2.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:11	22101/22101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:14%20GMT	https://htmldemo.net/zakas/zakas/assets/img/instagram/3.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/instagram/3.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:12	26716/26716	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:14%20GMT	https://htmldemo.net/zakas/zakas/assets/img/instagram/4.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/instagram/4.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:12	28831/28831	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:14%20GMT	https://htmldemo.net/zakas/zakas/assets/img/instagram/5.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/instagram/5.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:12	24929/24929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:15%20GMT	https://htmldemo.net/zakas/zakas/assets/img/instagram/6.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/instagram/6.jpg	(from https://htmldemo.net/zakas/zakas/index-04.html)
14:55:13	107073/107073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:15%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-10.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-10.jpg	(from https://htmldemo.net/zakas/zakas/index-05.html)
14:55:13	47118/47118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:16%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-8.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-8.jpg	(from https://htmldemo.net/zakas/zakas/index-05.html)
14:55:14	28613/28613	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:16%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-9.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-9.jpg	(from https://htmldemo.net/zakas/zakas/index-05.html)
14:55:14	85802/85802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:16%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-10.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-10.jpg	(from https://htmldemo.net/zakas/zakas/index-05.html)
14:55:14	36808/36808	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:17%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-11.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-11.jpg	(from https://htmldemo.net/zakas/zakas/index-05.html)
14:55:15	143150/143150	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:17%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-12.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-12.jpg	(from https://htmldemo.net/zakas/zakas/index-05.html)
14:55:15	56558/56558	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:18%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-11.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-11.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:15	80580/80580	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:18%20GMT	https://htmldemo.net/zakas/zakas/assets/img/slider/slider-12-1.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/slider/slider-12-1.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:16	23541/23541	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:18%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-13.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-13.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:16	21706/21706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:19%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-14.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-14.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:16	43666/43666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:19%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-15.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-15.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:17	26614/26614	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:19%20GMT	https://htmldemo.net/zakas/zakas/assets/img/banner/banner-16.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/banner/banner-16.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:17	10494/10494	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:20%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-13-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-13-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:17	7880/7880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:20%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-14-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-14-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:18	5393/5393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:20%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-15-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-15-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:18	3750/3750	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:21%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-16-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-16-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:18	7136/7136	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:21%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-20-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-20-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:19	12957/12957	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:21%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-23-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-23-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:19	5284/5284	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:22%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-25-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-25-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
14:55:20	7679/7679	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2013:55:22%20GMT	https://htmldemo.net/zakas/zakas/assets/img/products/prod-26-320x370.jpg	C:/Users/DELL/Desktop/FashionTemp/htmldemo.net/zakas/zakas/assets/img/products/prod-26-320x370.jpg	(from https://htmldemo.net/zakas/zakas/index-06.html)
